Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;ERW041__Erwerbstaetige_aus_Hauptwohnsitzhaushalten__1000
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF04;Angestellte;3231
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;677
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;21
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;;Insgesamt;4225
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;169
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;172
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF03;Beamte;121
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;3335
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;1046
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;10
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;;Insgesamt;4857
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;84
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;66
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF03;Beamte;182
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;2825
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;118
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;7
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;;Insgesamt;3284
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;254
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;238
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;7
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF03;Beamte;303
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF04;Angestellte;6160
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;1164
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;17
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02000B02500;2000 bis unter 2500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;;Insgesamt;8142
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;103
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;136
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF03;Beamte;172
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;2099
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;478
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;;Insgesamt;2993
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;49
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;46
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF03;Beamte;191
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;1276
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;28
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;;Insgesamt;1592
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;152
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;181
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF03;Beamte;362
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF04;Angestellte;3374
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;507
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR02500B03000;2500 bis unter 3000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;;Insgesamt;4585
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;85
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;135
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF03;Beamte;198
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;1436
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;200
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;;Insgesamt;2056
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;30
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;41
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF03;Beamte;210
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;647
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;11
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;;Insgesamt;940
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;115
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;176
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF03;Beamte;408
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF04;Angestellte;2083
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;211
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03000B03500;3000 bis unter 3500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;;Insgesamt;2996
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;216
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;615
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF03;Beamte;489
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;2883
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;133
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;;Insgesamt;4341
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;63
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;138
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR03500UM;3500 EUR und mehr;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF03;Beamte;279
